beeldid,LEGEND,trfwf_original,pays_quid,lieu_wikidata_qid,lieu_wikidata_name,BPALLASF,lien_phototheque,spatial - key - key,spatial - value - value,imageclassification - class1,imageclassification - prob1,imageclassification - class2,imageclassification - prob2,imageclassification - class3,imageclassification - prob3,imageclassification - class4,imageclassification - prob4,imageclassification - class5,imageclassification - prob5
00011604,"Les obsèques de monseigneur Marinis, doyen de la collège Saints Michel et Gudule, le 1 août 1942. L'entrée du corps à l'église Sainte Gudule. [2/8/1942] [Frei gegeben durch zensur] [Sipho]","sepulture--bruxelles (belgique), funerailles--rites et ceremonies--bruxelles (belgique)","Q31, Q31","Q239, Q239","Bruxelles, Bruxelles","Funérailles de Mgr. Marinis à Bruxelles, 1/8/1942. - 2 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=11604&rqdb=1&dbnu=1,LOC BUILDING,la collège Saints Michel et Gudule,street,0.528709,medina,0.210873,bazaar,0.0633563,plaza,0.0525163,crosswalk,0.0361985
00011604,,,,,,,,LOC BUILDING,église Sainte Gudule,street,0.528709,medina,0.210873,bazaar,0.0633563,plaza,0.0525163,crosswalk,0.0361985
00011610,Le funérailles solennelles de Ed. Degrelle à Bruxelles : 13/7/1944. -- -- De plechtige uitvaart van Ed. Degrelle te Brussel : 13/7/1944. [Sipho],"sepulture--belgique, funerailles--rites et ceremonies--belgique","Q31, Q31","Q31, Q31","Belgique, Belgique","Funérailles de Edouard Degrelle à Bruxelles, 13/7/1944. - 1 photo",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=11610&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,bazaar,0.275239,army base,0.129004,slum,0.127178,medina,0.113273,hangar,0.0986197
00011971,Serge Lifar au Palais des Beaux-Arts. [Sipho],bruxelles (belgique),Q31,Q239,Bruxelles,"Gala Serge Lifar au Palais des Beaux Arts à Bruxelles, 21/2/1943. - 2 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=11971&rqdb=1&dbnu=1,LOC BUILDING,Palais des Beaux-Arts,street,0.23062,medina,0.152758,ballroom,0.114,baseball field,0.0570218,television studio,0.0455384
00012238,Les journées culturelles wallonnes de Charleroi. Les Congressistes dans la Salle de Réception de l'Hôtel de Ville de  Charleroi. [Frei gegeben durch zensur]  [Sipho],charleroi (belgique),Q31,Q81046,Charleroi,"Journées culturelles wallonnes à Charleroi, 11/9/1942-13/9/1942. - 18 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=12238&rqdb=1&dbnu=1,LOC BUILDING,l' Hôtel de Ville,plaza,0.169597,entrance hall,0.150676,courtyard,0.124878,campus,0.0701535,legislative chamber,0.0429803
00012384,"Jour de chants flamands à Courtrai. Dimanche a eu lieu à Courtrai le jour de chants flamands. Après une séance académique et la représentation d'un film, commença le concours de chant pour écoliers, sur la Grande Place à Courtrai. 15 écoles de la ville et des environs y prirent part. Une vue prise pendant le concours : des garçons chantent des chansons de marche. [censure photographique] [Sipho]",chansons--kortrijk (belgique),Q31,Q12995,Courtrai,"Journée du chant flamand à Kortrijk, 28/6/1942. - 1 photo",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=12384&rqdb=1&dbnu=1,LOC STREET,la Grande Place,plaza,0.794834,tower,0.0721517,street,0.0247279,apartment building,0.0210544,downtown,0.0148596
00013809,Bruxelles. Gare du Nord. Départ des enfants wallons qui vont passer leurs vacances en Allemagne. Les derniers adieux. [censure photographique] [Belgapress],enfants--namur (belgique),Q31,Q134121,Namur,"Départ d'enfants de Namur pour les colonies de vacances en Allemagne, 13/7/1942. - 5 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=13809&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,train station,0.627802,bazaar,0.225865,stage,0.0203139,ticket booth,0.0194858,street,0.0124712
00013809,,,,,,,,LOC BUILDING,Gare du Nord,train station,0.627802,bazaar,0.225865,stage,0.0203139,ticket booth,0.0194858,street,0.0124712
00013809,,,,,,,,LOC PLACE,Allemagne,train station,0.627802,bazaar,0.225865,stage,0.0203139,ticket booth,0.0194858,street,0.0124712
00013814,"Départ de 125 enfants wallons pour l'Allemagne. Un groupe d'enfants, au départ de la gare de Schaarbeek. [Frei gegeben durch zensur] [Sipho]",enfants--namur (belgique),Q31,Q134121,Namur,"Départ d'enfants de Namur pour les colonies de vacances en Allemagne, 13/7/1942. - 5 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=13814&rqdb=1&dbnu=1,LOC PLACE,l' Allemagne,train station,0.0829899,hangar,0.0809889,music studio,0.0606411,racecourse,0.0480168,assembly line,0.0420231
00013814,,,,,,,,LOC BUILDING,la gare de Schaarbeek,train station,0.0829899,hangar,0.0809889,music studio,0.0606411,racecourse,0.0480168,assembly line,0.0420231
00013824,Départ d'enfants flamands et wallons allant passer leurs vacances en Allemagne le 3/2/1943. [Frei gegeben durch zensur] [Sipho],enfants--bruxelles (belgique),Q31,Q239,Bruxelles,"Départ d'enfants de Bruxelles pour les colonies de vacances en Allemagne, 3/2/1943. - 5 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=13824&rqdb=1&dbnu=1,LOC PLACE,Allemagne,bazaar,0.187419,bus interior,0.0792149,fire station,0.078884,train station,0.0704649,archive,0.0693786
00013854,"Départ de 500 enfants flamands, qui vont passer leurs vacances en Allemagne. Le départ du train. -- -- Vertrek van 500 vlaamse kinderen die hun verlof in Duitsland gaan doorbrengen. Het vertrek van de trein. [Frei gegeben durch zensur] [Sipho]",enfants--bruxelles (belgique),Q31,Q239,Bruxelles,"Départ d'enfants de Bruxelles pour les colonies de vacances en Allemagne, 6/4/1943. - 5 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=13854&rqdb=1&dbnu=1,LOC PLACE,Allemagne,train station,0.97121,subway station,0.0243709,railroad track,0.00364041,hangar,4.8439E-4,pavilion,4.611E-5
00013898,"Gare de Schaerbeek. Départ du train ramenant en Espagne les petits réfugiés espagnols, organisé par la Croix- Rouge Allemande en collaboration avec la Croix-Rouge belge.  [censure photographique] [Belgapress]","enfants--schaerbeek (bruxelles, belgique)",Q31,Q12887,Schaerbeek,"Départ d'enfants de Schaerbeek pour les colonies de vacances en Allemagne, 1940-1945. - 5 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=13898&rqdb=1&dbnu=1,LOC BUILDING,Gare de Schaerbeek,train station,0.974537,subway station,0.0174842,hangar,0.0034599,railroad track,0.00147925,bus station,8.5238E-4
00013898,,,,,,,,LOC PLACE,Espagne,train station,0.974537,subway station,0.0174842,hangar,0.0034599,railroad track,0.00147925,bus station,8.5238E-4
00014148,"Les enfants Belges en haute Autriche, groupe d'enfants sur les bords du lac à St. Wolgang . A deux pas de l'auberge du Cheval Blanc de jeunes wallons admirent le paysage. [Frei gegeben durch zensur] [Sipho]",,,,,"Séjour des enfants dans les colonies de vacances en Allemagne, 1941-1944. - 110 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=14148&rqdb=1&dbnu=1,LOC PLACE,Autriche,bazaar,0.373894,promenade,0.133055,plaza,0.0768066,landing deck,0.0344873,market,0.0302829
00014187,Les enfants belges en Haute Autriche. Arrivée des enfants à Wels en Autriche. [Frei gegeben durch zensur] [Sipho],enfants belges--allemagne,Q183,Q183,Allemagne,"Séjour des enfants dans les colonies de vacances en Allemagne, 1941-1944. - 110 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=14187&rqdb=1&dbnu=1,LOC MISC,Haute Autriche,train station,0.345162,railroad track,0.308413,office building,0.0425662,schoolhouse,0.0264835,building facade,0.0263378
00014187,,,,,,,,LOC PLACE,Autriche,train station,0.345162,railroad track,0.308413,office building,0.0425662,schoolhouse,0.0264835,building facade,0.0263378
00014274,"Retour des enfants ayant passé six mois en Allemagne, sous les auspices de la DeVlag. 28.2.1944 [Sipho]",enfants--bruxelles (belgique),Q31,Q239,Bruxelles,"Retour à Bruxelles d'enfants belges de colonies de vacances en Allemagne, 28/2/1944. - 16 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=14274&rqdb=1&dbnu=1,LOC PLACE,Allemagne,train station,0.728546,bazaar,0.0739631,railroad track,0.0594488,street,0.0384251,crosswalk,0.0281198
00014274,,,,,,,,LOC BUILDING,DeVlag,train station,0.728546,bazaar,0.0739631,railroad track,0.0594488,street,0.0384251,crosswalk,0.0281198
00014317,Gare du Nord. Retour d'enfants flamands de leur séjour en Allemagne.,enfants--bruxelles (belgique),Q31,Q239,Bruxelles,"Retour à Bruxelles d'enfants belges de colonies de vacances en Allemagne, 1940-1945. - 2 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=14317&rqdb=1&dbnu=1,LOC BUILDING,Gare du Nord,plaza,0.652466,auditorium,0.177855,conference center,0.0526556,legislative chamber,0.0229023,courtyard,0.00910679
00014317,,,,,,,,LOC PLACE,Allemagne,plaza,0.652466,auditorium,0.177855,conference center,0.0526556,legislative chamber,0.0229023,courtyard,0.00910679
00016068,Le 5/3/43 à Vilvoorde les nouveaux membres de la NSKK ont prêté serment de fidélité.. -- -- De nieuwe leden van het NSKK hebben getrouwheid gezworen te Vilvoorde. [8/3/1943] [Frei gegeben durch zensur] [Sipho] -- -- ,"serments--vilvoorde (belgique), nationalsozialistisches kraftfahrkorps--vilvoorde (belgique)","Q31, Q31","Q318418, Q318418","Vilvorde, Vilvorde","Prestation de serment du Corps national-socialiste des Transporteurs militaires (NSKK) à Vilvoorde, 3/4/1942. - 26 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=16068&rqdb=1&dbnu=1,LOC PLACE,Vilvoorde,street,0.704743,plaza,0.104982,campus,0.06669,crosswalk,0.0184285,building facade,0.0145332
00016497,"Bruxelles, Place Rogier. Les membres du Travail flamand défilent dans les rues de Bruxelles. [censure photographique] [Belgapress]",,,,,"Photos diverses du VAVV (Service du Travail volontaire pour la Flandre), 1940-1945. - 24 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=16497&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,plaza,0.466855,street,0.429311,crosswalk,0.0333327,downtown,0.0189001,embassy,0.00738277
00016497,,,,,,,,LOC SPACES,Place Rogier,plaza,0.466855,street,0.429311,crosswalk,0.0333327,downtown,0.0189001,embassy,0.00738277
00016497,,,,,,,,LOC PLACE,Bruxelles,plaza,0.466855,street,0.429311,crosswalk,0.0333327,downtown,0.0189001,embassy,0.00738277
00016720,Gare du Nord. Défilé de la légion flamande.,defiles--bruxelles (belgique),Q31,Q239,Bruxelles,"Défilé du VAVV (Service du Travail volontaire pour la Flandre) à la Gare du Nord à Bruxelles, 1940-1945. - 1 photo",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=16720&rqdb=1&dbnu=1,LOC BUILDING,Gare du Nord,plaza,0.346418,office building,0.121772,campus,0.112339,ice skating rink,0.0808533,downtown,0.0640154
00017146,Sur le quai de la gare du nord à Bruxelles. -- -- Op de kaai van het Noordstation te Brussel. [8/2/1943] [Frei gegeben durch zensur] [Sipho],,,,,"Départ de membres de la Jeunesse national-socialiste de Flandre (NSJV) et de jeunes Rexistes pour l'Allemagne, 7/2/1943. - 5 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=17146&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,train station,0.182094,crosswalk,0.170377,railroad track,0.130939,subway station,0.0958816,boardwalk,0.0804394
00017146,,,,,,,,LOC BUILDING,la gare du nord,train station,0.182094,crosswalk,0.170377,railroad track,0.130939,subway station,0.0958816,boardwalk,0.0804394
00017584,Het defileren van de jongens op het Rogierplein. -- -- Le défilé des jeunes gens sur la Place Rogier. [censure photographique] [Frei gegeben durch zensur] [Sipho] ,germaanse landdienst--bruxelles (belgique),Q31,Q239,Bruxelles,"Départ de Bruxelles vers l'Allemagne de volontaires du Service de jeunes volontaires pour l'agriculture allemande (GLD), 9/7/1942. - 20 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=17584&rqdb=1&dbnu=1,LOC SPACES,la Place Rogier,plaza,0.828839,street,0.0489169,palace,0.03251,embassy,0.0308929,crosswalk,0.0185743
00017628,Gare du Nord. Bienvenue aux 3000 ouviers flamands retour de la moisson en Allemagne.,germaanse landdienst--bruxelles (belgique),Q31,Q239,Bruxelles,"Retour d'Allemagne à Bruxelles de volontaires du Service de jeunes volontaires pour l'agriculture allemande (GLD), 11/12/1942. - 3 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=17628&rqdb=1&dbnu=1,LOC BUILDING,Gare du Nord,plaza,0.634506,mosque,0.0418742,hospital,0.028706,ticket booth,0.0212733,apartment building,0.0199967
00017628,,,,,,,,LOC PLACE,Allemagne,plaza,0.634506,mosque,0.0418742,hospital,0.028706,ticket booth,0.0212733,apartment building,0.0199967
00017647,Le réception des jeunes gens sur la place Rogier devant la gare du Nord. [Frei gegeben durch zensur] [Sipho],germaanse landdienst--bruxelles (belgique),Q31,Q239,Bruxelles,"Retour d'Allemagne à Bruxelles de volontaires du Service de jeunes volontaires pour l'agriculture allemande (GLD), 21/9/1943. - 8 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=17647&rqdb=1&dbnu=1,LOC SPACES,la place Rogier,plaza,0.412549,conference center,0.0992777,auditorium,0.0845066,entrance hall,0.0647193,beer hall,0.0402462
00017647,,,,,,,,LOC BUILDING,la gare du Nord,plaza,0.412549,conference center,0.0992777,auditorium,0.0845066,entrance hall,0.0647193,beer hall,0.0402462
00021158,"Au centre de la Grand'Place, le chef ai. du mouvement rexiste, Victor Matthys remet à un légionnaire, issu des Jeunesses masculines, le nouvel emblème de la Légion. 10/3/42 [Belgapress]",service militaire volontaire--bruxelles (belgique),Q31,Q239,Bruxelles,"Départ de Bruxelles de volontaires wallons pour le front de l'Est, 10/3/1942. - 4 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=21158&rqdb=1&dbnu=1,LOC STREET,la Grand'Place,street,0.665943,plaza,0.206861,palace,0.032199,downtown,0.0154389,building facade,0.0141606
00021161,"La compagnie d'état-major quitte la grand'place. Au centre, un légionnaire portant de multiples décorations des deux guerres. 10/3/42 [Belgapress]",service militaire volontaire--bruxelles (belgique),Q31,Q239,Bruxelles,"Départ de Bruxelles de volontaires wallons pour le front de l'Est, 10/3/1942. - 4 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=21161&rqdb=1&dbnu=1,LOC STREET,la grand'place,plaza,0.290124,palace,0.121818,embassy,0.0956309,office building,0.0922215,building facade,0.0614047
00021164,Les légionnaires défilent sur la Grand'Place. 10/3/42 [censure photographique] [Belgapress],service militaire volontaire--bruxelles (belgique),Q31,Q239,Bruxelles,"Départ de Bruxelles de volontaires wallons pour le front de l'Est, 10/3/1942. - 4 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=21164&rqdb=1&dbnu=1,LOC STREET,la Grand'Place,plaza,0.514755,street,0.313015,medina,0.0831219,crosswalk,0.0194781,bazaar,0.0151762
00021607,Une cérémonie s'est déroulée le 29/7/43 à Namur à l'occasion du départ d'un important contingent de volontaires pour la SS. Brigade Wallonie. Vue générale des nouveaux engagements pendant l'exécution du chant de la Légion. [Sado],service militaire volontaire--namur (belgique),Q31,Q134121,Namur,"Départ de Namur de volontaires wallons pour le front de l'Est, 29/7/1943. - 2 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=21607&rqdb=1&dbnu=1,LOC PLACE,Namur,street,0.578255,plaza,0.278844,medina,0.0381488,courtyard,0.0270736,alley,0.0142354
00021607,,,,,,,,LOC PLACE,Wallonie,street,0.578255,plaza,0.278844,medina,0.0381488,courtyard,0.0270736,alley,0.0142354
00025207,Fête de Noël pour les familles des volontaires wallons aux Beaux-Arts à Bruxelles le 12/12/1943 [13/12/1943] [Frei gegeben durch zensur] [Sipho],,,,,"La Légion Wallonie sur le front de l'Est, 1940-1945. - 61 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=25207&rqdb=1&dbnu=1,LOC BUILDING,Beaux-Arts,street,0.225478,alley,0.207426,plaza,0.154722,crosswalk,0.0495325,bazaar,0.0425881
00025207,,,,,,,,LOC PLACE,Bruxelles,street,0.225478,alley,0.207426,plaza,0.154722,crosswalk,0.0495325,bazaar,0.0425881
00025337,"Berlin. Je loge en face, suis séparé par cours d'eau de la Banque d'Outremer bombardée durant la nuit par l'aviation alliée (20 mai 1943)",,,,,"Louis Fierens, aumônier de la Légion Wallonie sur le front de l'Est, 1943-1944. - 31 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=25337&rqdb=1&dbnu=1,LOC PLACE,Berlin,palace,0.168898,mosque,0.140537,arch,0.119093,mausoleum,0.0650469,building facade,0.0649776
00025337,,,,,,,,LOC BUILDING,la Banque,palace,0.168898,mosque,0.140537,arch,0.119093,mausoleum,0.0650469,building facade,0.0649776
00025524,Verviers. Place de Martyrs. (Wynants),rex--verviers (belgique),Q31,Q202954,Verviers,Photos de rexistes à Verviers : [1940-1945]. -  5 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=25524&rqdb=1&dbnu=1,LOC PLACE,Verviers,street,0.488845,promenade,0.189722,railroad track,0.0642473,apartment building,0.0621074,residential neighborhood,0.0296662
00025528,Défilé des Gardes Wallonnes à Frameries en 1943 au cours d'un enterrrement d'un rexiste de Frameries tué en Russie. (Photo Delhaye),rex--frameries (belgique),Q31,Q666751,Frameries,Photos de rexistes à Frameries : [1940-1945]. - 1 photo,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=25528&rqdb=1&dbnu=1,LOC PLACE,Russie,street,0.786186,medina,0.100384,alley,0.0272044,promenade,0.014272,slum,0.0130014
00025530,"Immeuble situé à Bruxelles, Place Rouppe 13 (Département S.I. de Rex ?)",rex--belgique,Q31,Q31,Belgique,Immeubles de Rex : [1940-1945]. -  5 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=25530&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,apartment building,0.210535,embassy,0.1561,building facade,0.112213,mansion,0.0996218,office building,0.0951152
00025530,,,,,,,,LOC STREET,Place Rouppe 13,apartment building,0.210535,embassy,0.1561,building facade,0.112213,mansion,0.0996218,office building,0.0951152
00025960,La Maison Wallonne de Verviers 40 rue Victor Besme à Lambermont ,,,,,"Quelques Maisons wallonnes, 1940-1945. - 50 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=25960&rqdb=1&dbnu=1,LOC PLACE,Verviers,building facade,0.264264,apartment building,0.165247,library,0.104341,embassy,0.0947401,hotel,0.0627972
00026022,Sur le quai de la gare un peu avant le départ du train. -- -- Op de kaai van het station enkele ogenblikken voor het vertrek. [censure photographique] [Frei gegeben durch zensur] [Sipho],"apprentissage--allemagne, usines--allemagne","Q183, Q183","Q183, Q183","Allemagne, Allemagne","Départ de jeunes Flamands pour l'Allemagne pour un apprentissage dans les usines Junkers, 24/6/1943. - 8 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=26022&rqdb=1&dbnu=1,LOC BUILDING,la gare,street,0.270857,hangar,0.144111,crosswalk,0.129934,train station,0.0784533,runway,0.0730179
